channel,band,n_day,n_night,t_stat,p_value,power,mean_day,mean_night,HYP
31,Delta,24,31,-0.05230528417026177,0.9584824098509793,0.05028574383929545,9.773498725100692,10.24648384781497,False
5,Tetta,24,31,-0.05183070585639934,0.9588979665148343,0.05031226899695469,0.14639551974755918,0.14764672751712085,False
47,Beta,24,31,0.049110770672224864,0.9610432618219747,0.050275533450994225,0.06942531870675638,0.06847359721740935,False
50,Beta,24,31,0.0431847596441722,0.9657851678094211,0.05022940746121226,0.0649050220107988,0.06373665761966185,False
3,Delta,24,31,0.041159393781061836,0.9673245386927704,0.05017879050229376,1.9665834656252075,1.9046623785216343,False
51,Delta,24,31,0.040101260603668434,0.9681944143202281,0.05014958057075085,0.28140692755087704,0.27818966720996885,False
52,Alpha,24,31,0.03887437828213565,0.9691441513577643,0.05016548121135561,0.1132189133450372,0.11247949372437502,False
46,Beta,24,31,0.03819647662071346,0.9696834642720684,0.05016067961662399,0.043518422660677326,0.043357643517260236,False
15,Delta,24,31,0.036108485317561126,0.9713591179523469,0.05012140699421182,0.3562984792370389,0.3535276697284384,False
38,Alpha,24,31,-0.028030198704053853,0.9777652442541936,0.05009146050909451,0.08146885475947316,0.08182357506270758,False
42,Tetta,24,31,-0.024580605568280824,0.9804834263703142,0.050064571257242216,0.11921318400879764,0.11961714960286157,False
2,Alpha,24,31,0.019742660017172623,0.9843433155131276,0.050046264918192265,0.1225494179282325,0.12209180432959238,False
10,Tetta,24,31,0.001710337545992052,0.9986419979675365,0.05000028912975213,0.09693489260697434,0.09691475183363962,False
